Timestamp,Server_ID,CPU_Usage(%),Memory_Usage(%),Disk_IO(MB/s),Network_In(MB/s),Network_Out(MB/s),Unnamed: 7,Latency(ms),Request_Count,Security_Alerts,Anomaly_Score,Alert_Triggered,Mitigation_Suggestion,Resource_Utilization,Anomaly_Type,IP_Address
21:58.8,Server_91,12.39990773,44.45492583,816.1830406,354.906808,40.11739925,,34.0764563,3299,3,0.064759239,0,Monitor,medium,None,118.89.149.198
16:58.8,Server_530,10.30938548,44.61849715,375.2798153,421.1251145,52.98336687,,180.1563914,6153,2,0.297598206,0,Restart Service,low,Security Breach,105.253.44.199
11:58.8,Server_661,27.16371732,91.49525451,873.3460275,113.2500589,479.1092057,,32.63275993,2330,5,0.744289801,1,Restart Service,medium,None,200.148.173.253
06:58.8,Server_988,65.13701586,56.15196929,967.4386574,37.58020337,232.9750359,,115.7481361,5158,1,0.096697294,0,Restart Service,low,None,31.197.205.133
01:58.8,Server_739,29.68856451,38.60412785,838.4891008,495.5125873,107.7194202,,184.6975194,5584,0,0.325473683,0,Restart Service,medium,None,213.139.237.196
56:58.8,Server_726,23.07278896,73.29910865,171.731143,442.4964056,483.0949404,,140.1754973,8291,4,0.3233852,0,None,low,CPU Spike,85.69.149.87
51:58.8,Server_872,48.58621996,63.86870873,862.260381,139.9089305,243.2825171,,93.76579063,8440,4,0.246073767,0,Increase Resources,low,CPU Spike,148.154.121.232
46:58.8,Server_663,63.29181653,34.10895478,543.3899341,89.6821861,345.7547573,,25.42271975,966,1,0.827402711,1,Restart Service,high,None,57.247.102.121
41:58.8,Server_192,28.61298217,33.30323582,279.3410209,476.0080593,479.1118071,,48.79661631,2410,0,0.693085023,0,None,high,Memory Leak,126.150.221.125
36:58.8,Server_963,33.56566274,42.58321577,138.4982319,123.8948851,465.595616,,144.0239271,706,2,0.92673292,1,Monitor,high,None,130.165.171.198
31:58.8,Server_552,63.28813396,11.80390624,314.5843472,118.7259386,482.5862958,,141.503729,4543,5,0.623877827,0,Increase Resources,low,DDoS Attack,125.205.249.86
26:58.8,Server_242,94.84515009,94.54860574,180.5557281,63.82167545,421.325167,,121.1955189,8612,1,0.227321105,0,None,medium,CPU Spike,147.22.108.5
21:58.8,Server_138,69.10046411,22.38690382,74.36235309,151.0713644,353.4051976,,109.2483794,2026,3,0.792134528,1,Monitor,medium,DDoS Attack,184.83.72.150
16:58.8,Server_345,79.37589364,23.41330872,988.3761317,422.0934397,112.5304737,,65.07734872,5590,2,0.198187781,0,Monitor,low,DDoS Attack,219.69.110.94
11:58.8,Server_180,39.846959,66.46864848,839.965136,289.2161129,99.56148339,,132.0143748,2324,1,0.464798773,0,None,medium,None,174.240.11.38
06:58.8,Server_712,30.86416414,73.80346949,752.0017999,55.07259468,182.7792906,,189.9776946,4394,2,0.739123455,1,None,high,Security Breach,17.56.61.99
01:58.8,Server_503,48.1554356,74.99936866,233.3630826,484.0330703,451.2047813,,134.4595774,7809,3,0.192000344,0,None,low,CPU Spike,147.243.107.58
56:58.8,Server_203,81.67761873,40.63212723,76.349617,274.354557,131.0747879,,177.5621684,823,1,0.411540311,0,None,low,None,174.139.37.125
51:58.8,Server_573,48.34846597,87.96625053,510.9436884,214.182451,112.9547969,,146.0250719,9339,3,0.574931241,0,None,medium,CPU Spike,189.237.107.84
46:58.8,Server_192,85.43891384,56.67991087,754.6097084,394.2806238,292.2333722,,152.8748311,4763,2,0.365832175,0,Restart Service,low,Security Breach,39.134.18.73
41:58.8,Server_5,98.93333817,46.66581746,964.6954952,284.5712743,123.4323217,,34.70177934,2823,2,0.537406894,0,Investigate Security Breach,high,None,205.55.91.127
36:58.8,Server_890,11.84253324,81.98671378,851.6895042,448.9265635,293.9036975,,28.46192579,8696,4,0.448597581,0,Restart Service,high,CPU Spike,227.54.206.36
31:58.8,Server_237,9.313964828,28.13831868,898.8272382,354.1523178,329.2119201,,70.26548831,330,3,0.536210794,0,Investigate Security Breach,low,DDoS Attack,58.129.189.254
26:58.8,Server_693,19.21102178,86.71761713,276.7296104,337.4345434,183.4716493,,81.46795472,5959,5,0.040022218,0,Investigate Security Breach,low,CPU Spike,83.88.112.42
21:58.8,Server_311,41.51511919,56.18879248,197.5597167,175.4956747,232.62467,,131.1633972,5772,1,0.576002926,0,Investigate Security Breach,low,None,200.232.48.244
16:58.8,Server_549,17.44900987,90.50552498,285.3926816,495.0090043,238.9885082,,85.54277016,3193,2,0.815014013,1,Restart Service,medium,None,52.191.38.15
11:58.8,Server_56,87.71312537,24.15319045,181.6504996,329.4413786,69.03120324,,70.45835273,2597,1,0.484154141,0,None,low,DDoS Attack,67.172.191.181
06:58.8,Server_443,7.198893848,93.92599222,808.5596325,226.5208136,65.11193873,,198.8870657,2388,4,0.047619484,0,Increase Resources,low,None,55.198.241.219
01:58.8,Server_237,35.00030805,70.34829049,907.8909079,82.27906757,82.7695417,,122.599174,3886,5,0.535085246,0,Restart Service,low,CPU Spike,88.90.207.53
56:58.8,Server_870,22.5459898,63.74121005,341.9749249,282.2633867,380.9507568,,22.09991095,3163,3,0.336403268,0,None,medium,DDoS Attack,43.39.200.194
51:58.8,Server_861,93.49623636,45.09641435,883.0798738,336.4623323,386.2579474,,13.83301204,7173,5,0.221064768,0,Increase Resources,low,None,110.81.190.166
46:58.8,Server_197,68.60069546,95.849925,102.2834212,192.0185438,220.409876,,149.6145377,7607,0,0.250622805,0,Investigate Security Breach,medium,Security Breach,3.190.193.219
41:58.8,Server_585,91.64287436,47.17236469,693.4887126,41.64962783,23.23134474,,97.9024107,3967,1,0.777868039,1,Restart Service,high,Memory Leak,34.71.70.209
36:58.8,Server_571,97.37122748,52.36158048,551.1185494,401.2208307,16.70723867,,180.0036017,4616,2,0.387623263,0,Increase Resources,high,Memory Leak,213.130.156.134
31:58.8,Server_752,52.22433315,79.24232032,312.9061308,330.4483123,479.9883397,,151.4154233,4882,4,0.137369258,0,Investigate Security Breach,low,None,18.67.218.109
26:58.8,Server_514,27.26031526,32.06003081,779.7910406,345.4365517,122.1437892,,160.7455406,6482,3,0.425634656,0,Increase Resources,medium,CPU Spike,41.6.138.225
21:58.8,Server_449,23.40423469,32.69205472,251.4449174,130.0736985,92.31027624,,50.85371069,3925,2,0.522505462,0,Monitor,low,DDoS Attack,242.79.154.114
16:58.8,Server_360,26.17729186,78.65328032,445.3420131,74.04373661,51.55405749,,75.85716317,7836,3,0.765926837,1,None,medium,None,23.197.137.40
11:58.8,Server_700,72.31636422,17.21507997,724.3663693,231.5184385,352.6981504,,139.2947729,1161,5,0.944607148,1,None,low,Memory Leak,122.136.126.254
06:58.8,Server_819,8.842344172,83.18162943,371.3175321,128.2315225,366.4367559,,170.2101394,5687,3,0.831775192,1,Monitor,low,None,64.29.34.28
01:58.8,Server_30,9.879301938,64.39162579,862.5921763,392.6778766,479.5899933,,163.9182333,8537,2,0.525383919,0,Increase Resources,medium,DDoS Attack,144.123.95.231
56:58.8,Server_779,62.77357953,56.21295781,872.1556601,270.660374,422.9235746,,74.0547715,3272,3,0.880085534,1,Investigate Security Breach,high,CPU Spike,216.171.142.186
51:58.8,Server_988,65.99542894,26.76539131,242.4038987,74.69877653,22.21019504,,122.4263049,1953,2,0.564201408,0,None,medium,None,200.95.23.70
46:58.8,Server_108,68.19997781,79.70497609,468.3704892,106.1656164,408.6284545,,10.6494333,2559,3,0.539653406,0,None,low,DDoS Attack,80.208.93.52
41:58.8,Server_844,40.32864794,81.4705435,460.4120111,444.5576435,484.0051163,,187.2595349,1833,5,0.879214018,1,None,medium,DDoS Attack,45.170.20.193
36:58.8,Server_935,81.56476443,50.87947745,439.5428785,319.4925252,267.6129269,,62.8885139,3664,4,0.246851159,0,Restart Service,high,DDoS Attack,97.178.199.41
31:58.8,Server_602,55.69433583,41.97105261,526.8735313,206.2726622,90.19895313,,33.45579146,7309,2,0.30950029,0,Monitor,medium,DDoS Attack,97.243.181.243
26:58.8,Server_717,15.01923485,28.38537456,120.6479984,363.180555,123.8130889,,157.4350964,3583,4,0.854945104,1,Restart Service,medium,Memory Leak,164.183.227.139
21:58.8,Server_891,80.72443417,76.65223162,876.5474956,406.3479359,420.4379452,,145.1414448,8964,1,0.883796333,1,Increase Resources,high,CPU Spike,207.5.208.6
16:58.8,Server_968,95.5414397,65.7479327,325.4190394,66.06673962,483.5971146,,80.1043251,5472,3,0.556293169,0,Increase Resources,medium,Memory Leak,182.143.224.75
11:58.8,Server_959,10.70344974,24.62994779,51.72177378,422.5706973,478.4251283,,85.67406564,5517,3,0.231913085,0,Investigate Security Breach,low,None,105.224.190.193
06:58.8,Server_960,42.17837718,80.47446757,700.848736,473.8073204,252.9587408,,143.3943881,3259,0,0.808388082,1,Increase Resources,low,DDoS Attack,241.4.122.95
01:58.8,Server_445,51.31402426,88.80950477,667.9484796,54.10520426,312.2279745,,14.53268164,8421,5,0.017082937,0,None,low,DDoS Attack,210.41.136.14
56:58.8,Server_893,18.91472221,10.62848996,984.0041026,168.7964396,337.7993002,,190.9760277,293,4,0.041063242,0,None,high,None,48.205.43.151
51:58.8,Server_438,87.43235004,78.37996061,733.2848537,92.28802968,217.9009987,,186.359009,4034,3,0.358356699,0,None,medium,CPU Spike,174.146.171.102
46:58.8,Server_732,31.99421626,86.01618368,366.0708027,220.6769579,469.9630468,,85.70591055,8019,5,0.123733119,0,None,low,None,100.133.222.82
41:58.8,Server_890,79.38581129,99.19325045,954.9866742,117.8583459,411.309855,,151.7395203,792,3,0.823871096,1,None,low,CPU Spike,123.168.156.111
36:58.8,Server_606,68.74447579,27.5721424,397.0785093,187.5728476,75.90218032,,117.6256445,2591,1,0.610545807,0,None,high,CPU Spike,76.165.153.18
31:58.8,Server_457,61.81435313,40.2453045,830.1824516,128.5625779,74.89072979,,143.5772962,4263,3,0.637812251,0,Investigate Security Breach,medium,Memory Leak,249.64.233.212
26:58.8,Server_615,23.25357063,96.78815376,368.8903658,11.76176638,284.7627548,,182.461019,638,0,0.552605104,0,None,low,None,126.12.93.23
21:58.8,Server_735,25.96683445,13.93147728,96.27289782,19.33518701,272.5999571,,91.62010751,3862,4,0.621748885,0,Restart Service,high,None,139.200.75.233
16:58.8,Server_698,9.498098451,54.75224517,747.0956179,262.3032733,19.22011778,,91.82214861,734,0,0.730666849,1,None,low,Memory Leak,3.214.70.152
11:58.8,Server_981,27.86768083,53.14073508,382.7003842,261.6547886,233.1775016,,169.3189689,4447,1,0.089308406,0,Monitor,high,None,224.250.227.46
06:58.8,Server_696,37.8171429,62.62203519,371.9433141,27.67614091,474.6112018,,14.43308004,604,5,0.770119712,1,Restart Service,medium,None,61.235.170.204
01:58.8,Server_495,84.14880387,36.42529841,730.0590455,352.7374539,228.2576392,,58.5646877,4871,5,0.802427306,1,Investigate Security Breach,low,Memory Leak,133.132.185.29
56:58.8,Server_674,39.80730334,92.96221842,355.935968,23.17292169,339.2798719,,36.54873705,9204,0,0.172750113,0,None,medium,Security Breach,185.213.170.41
51:58.8,Server_247,76.68906936,30.65581979,162.112069,248.4191454,354.9688167,,180.5045825,5046,4,0.361680233,0,Investigate Security Breach,medium,None,197.145.193.105
46:58.8,Server_543,46.74701672,66.72107417,434.2847393,203.6541322,24.90641664,,117.2733148,5503,0,0.346898922,0,Increase Resources,low,None,23.252.239.103
41:58.8,Server_564,79.56248964,52.11306716,832.6518376,442.6702521,146.6179723,,17.6688306,8636,3,0.462833645,0,Monitor,high,None,254.239.81.254
36:58.8,Server_857,97.74580204,30.33397799,173.6942636,292.4677854,469.6528724,,89.25441429,3996,3,0.858667381,1,Restart Service,high,Memory Leak,84.7.172.20
31:58.8,Server_588,27.78494802,22.94111059,576.756737,412.9866303,260.0103384,,166.7988015,8658,2,0.559387164,0,Monitor,low,Memory Leak,229.133.212.150
26:58.8,Server_897,86.92245314,95.8734018,175.6463292,499.1835648,489.6386106,,27.74608394,4243,0,0.570915445,0,None,high,Security Breach,248.50.93.141
21:58.8,Server_439,64.0732882,58.32268885,96.72370602,96.92734057,448.5504474,,66.0839078,6013,5,0.857778701,1,Investigate Security Breach,low,DDoS Attack,215.43.218.208
16:58.8,Server_278,82.64295485,62.39813666,409.7742858,40.74755554,147.4747918,,179.9139925,3777,2,0.852086704,1,Increase Resources,medium,CPU Spike,139.245.198.90
11:58.8,Server_552,66.90066072,79.37506861,674.9891505,389.4933238,140.7542983,,22.31477677,1171,2,0.125896125,0,Increase Resources,low,None,35.99.142.37
06:58.8,Server_613,45.27520319,12.71653257,311.2379665,319.4813673,183.8780636,,199.2619517,1241,0,0.674773204,0,Investigate Security Breach,low,CPU Spike,232.145.3.164
01:58.8,Server_111,26.66711925,72.80760544,473.4445904,320.7304574,259.4227231,,68.85221726,5736,2,0.13138613,0,None,low,Security Breach,37.77.81.171
56:58.8,Server_385,11.65334641,20.68831307,516.7643785,164.9661235,449.5216545,,17.09878597,5087,4,0.642509387,0,Increase Resources,medium,CPU Spike,29.131.198.111
51:58.8,Server_833,55.87424462,75.34570308,849.2257673,60.19759892,255.6815083,,40.04598089,6547,4,0.484611878,0,None,medium,CPU Spike,16.121.244.169
46:58.8,Server_761,99.08097898,18.4262238,828.030248,363.3924182,393.8872443,,131.7381659,960,3,0.082512908,0,Monitor,low,None,43.121.116.152
41:58.8,Server_191,75.11397148,84.08690149,52.22984936,276.2340831,293.6603261,,35.33881471,828,3,0.571236936,0,Investigate Security Breach,high,Memory Leak,204.102.254.30
36:58.8,Server_490,36.09782643,69.69654477,443.2230445,255.7343974,122.1854603,,154.7310503,6178,3,0.88195251,1,Increase Resources,low,None,200.133.92.101
31:58.8,Server_694,83.58445601,41.65957744,673.2864804,370.6272816,216.612612,,85.01305094,1992,2,0.153433587,0,Increase Resources,low,Security Breach,125.114.17.234
26:58.8,Server_426,78.05348002,39.08927217,859.776362,494.4219652,212.1870908,,180.587566,2551,3,0.832692041,1,Increase Resources,low,None,78.57.211.159
21:58.8,Server_405,31.75540037,19.14997104,96.45289415,372.7109095,496.2339017,,25.02374772,8912,3,0.121178072,0,Investigate Security Breach,high,None,38.76.197.145
16:58.8,Server_335,6.35921153,90.8850688,646.8359025,467.9490164,279.4440348,,85.30471994,5984,5,0.327180941,0,Monitor,medium,None,15.217.196.99
11:58.8,Server_209,16.22545066,16.26028092,849.9185227,205.2815039,47.09707277,,121.9812889,238,2,0.056410589,0,None,low,CPU Spike,35.143.147.150
06:58.8,Server_22,88.34408808,49.84735191,292.3222196,450.0589433,291.5759875,,170.6138721,7291,1,0.917891214,1,Monitor,high,Memory Leak,35.10.35.193
01:58.8,Server_678,84.47348835,27.46925321,244.9935148,366.4005184,287.5644341,,111.7075383,9883,0,0.617637866,0,Restart Service,high,DDoS Attack,250.252.61.100
56:58.8,Server_611,33.04485508,99.65111326,494.4569182,192.1215703,245.4159854,,152.6562198,1671,2,0.9984481,1,Restart Service,high,Security Breach,51.74.168.223
51:58.8,Server_208,32.0935655,60.65518489,964.4506027,259.3744034,167.1087282,,129.2595756,336,3,0.05777291,0,Investigate Security Breach,medium,None,79.196.205.164
46:58.8,Server_8,80.32217377,19.21052782,708.2420748,109.1742638,131.4829494,,65.00368603,6054,0,0.894158522,1,None,low,None,220.24.96.208
41:58.8,Server_702,94.08505964,68.41857977,453.2607941,49.85598779,110.7256994,,86.66088496,9958,0,0.432966835,0,Monitor,medium,None,69.51.204.55
36:58.8,Server_687,79.0180394,99.20285664,69.81965995,239.0425379,54.73028151,,170.3040426,2852,5,0.348671438,0,Investigate Security Breach,low,DDoS Attack,21.123.245.11
31:58.8,Server_785,62.52997432,62.47911166,578.8895703,496.6753573,195.3872034,,30.58317621,316,2,0.646905873,0,Increase Resources,medium,CPU Spike,53.203.61.37
26:58.8,Server_529,28.05377828,48.45101398,381.3486017,436.5200131,362.6193421,,193.9767831,6026,5,0.025888108,0,None,low,Memory Leak,245.208.206.133
21:58.8,Server_602,54.94605184,32.86066155,226.42796,18.14154779,294.0397497,,129.7999923,2809,5,0.8368366,1,None,low,Security Breach,20.23.149.89
16:58.8,Server_653,27.18362657,13.75172441,525.1406971,485.2223256,17.39721566,,90.03834075,644,4,0.357743128,0,Monitor,low,None,102.20.158.95
11:58.8,Server_657,81.76108491,26.6833984,374.3135023,239.7797941,418.7829411,,174.7500375,8578,2,0.961955104,1,Restart Service,medium,DDoS Attack,194.21.66.93
06:58.8,Server_166,41.76130255,57.59397406,86.78844865,97.66856913,205.9534949,,118.6517211,8439,5,0.417408593,0,None,medium,DDoS Attack,235.125.160.201
01:58.8,Server_849,84.20123561,76.60964137,739.2307192,458.2925478,354.2928701,,142.4413753,3314,0,0.401877743,0,Increase Resources,low,Memory Leak,178.81.21.229
56:58.8,Server_496,41.25287571,88.40343457,745.953774,463.1788264,384.2161928,,29.13679064,7434,4,0.74125726,1,Investigate Security Breach,low,Memory Leak,194.2.103.180
51:58.8,Server_590,83.29419349,80.40266379,637.8898773,424.9905825,243.5121529,,167.4657787,9802,2,0.193319832,0,Investigate Security Breach,low,Security Breach,83.161.226.78
46:58.8,Server_429,36.66519244,16.91919413,848.7796208,314.4289521,398.2596212,,183.7466388,6818,0,0.806392173,1,Investigate Security Breach,medium,CPU Spike,109.228.74.38
41:58.8,Server_774,46.81260694,78.47868908,243.0224666,125.9274767,308.7568535,,26.75402668,8917,5,0.416448129,0,Investigate Security Breach,high,CPU Spike,171.207.171.46
36:58.8,Server_163,63.47139984,60.25243188,321.891474,128.0715278,400.242963,,52.83011639,160,2,0.609090042,0,None,low,None,188.165.120.38
31:58.8,Server_366,11.67732333,49.56521796,485.7229937,483.1331557,344.7188921,,87.51538218,505,4,0.754762196,1,Restart Service,high,Security Breach,129.162.57.244
26:58.8,Server_526,95.07967087,59.41259125,107.1664248,146.6160897,90.2096834,,106.9182276,1946,0,0.248597639,0,Restart Service,high,None,114.168.164.151
21:58.8,Server_239,59.49254968,5.767156233,889.3684909,217.0212718,128.0038985,,182.0679102,8572,5,0.38560622,0,Investigate Security Breach,medium,None,24.210.130.28
16:58.8,Server_72,53.2429014,11.43437308,516.0971775,378.8854645,218.114644,,199.7693499,8586,0,0.201120411,0,None,low,None,100.237.162.192
11:58.8,Server_445,84.74242726,54.95568151,358.4300802,413.5133186,195.7297458,,151.7598169,590,4,0.995635871,1,Increase Resources,low,DDoS Attack,235.49.77.133
06:58.8,Server_655,87.24745934,21.4938287,504.065275,211.5804981,162.2653302,,150.8945283,3610,1,0.848291033,1,Restart Service,medium,Memory Leak,174.3.71.242
01:58.8,Server_822,54.61473843,56.82639045,358.8733306,203.8587755,236.8850596,,158.5755689,2587,3,0.18063837,0,Restart Service,low,DDoS Attack,4.6.159.224
56:58.8,Server_509,93.08992095,38.65028933,321.9502494,184.9239179,265.3981748,,41.37551146,9943,3,0.117594642,0,Monitor,high,CPU Spike,232.87.243.59
51:58.8,Server_795,11.15008778,91.20414196,475.6175173,200.3035483,455.9212729,,88.87755719,9871,2,0.646323046,0,Restart Service,medium,None,47.12.216.94
46:58.8,Server_269,15.75645026,95.21992559,507.8094388,381.5699762,157.0197102,,155.609683,2198,4,0.250740978,0,Increase Resources,low,DDoS Attack,2.135.152.219
41:58.8,Server_753,61.69488185,98.07949074,461.6781237,40.35174033,36.92701297,,181.5619339,958,0,0.182389712,0,Investigate Security Breach,low,CPU Spike,30.14.86.140
36:58.8,Server_415,38.63625687,90.39910961,570.5344055,402.0777248,163.481147,,186.3275825,2892,0,0.550067324,0,Increase Resources,high,Security Breach,183.23.8.62
31:58.8,Server_245,49.10139079,98.65963086,794.2100522,115.2629839,360.9328757,,10.31076566,2310,0,0.702952479,1,None,medium,None,125.81.173.36
26:58.8,Server_675,36.1675257,72.08397695,104.4047821,89.12041252,197.0577579,,185.3878199,851,4,0.929274949,1,Investigate Security Breach,low,None,55.86.219.153
21:58.8,Server_60,43.44890459,96.25151659,820.9427523,69.17821194,105.1138946,,190.0225202,321,0,0.373338811,0,Monitor,low,Security Breach,92.46.131.97
16:58.8,Server_6,83.15140298,65.97028422,267.1076727,125.4298596,199.8246798,,10.38468097,2919,2,0.507946486,0,Monitor,low,None,177.148.245.132
